"usuario","senha"
"19869637809","691265"
"76555387009","933809"
"39598374297","506542"
"55024076249","391959"
"74603512961","175898"
"01189253690","562078"
"99752048480","286159"
"60610958992","458406"
"18632984012","222809"
"12222147255","027999"
"27277715330","223298"
"74373823855","441667"
"26573299000","789967"
"77264568687","690543"
"15496931312","141224"
"48546249652","011378"
"50534063322","151303"
"07873959864","296126"
"39965400008","271504"
"02410164951","073356"
"44282017104","237297"
"99035181611","959013"
"67189947663","756009"
"96948760791","694303"
"91202928480","920812"
"75634283990","125116"
"78869142019","001917"
"64857023504","091270"
"57112201365","234920"
"52465104179","645871"
"43231351650","334290"
"76082182820","804179"
"53876844622","835963"
"51337588806","848480"
"12535945118","856136"
"15171043353","828184"
"90512127395","969503"
"20651736536","943930"
"25003856555","220882"
"04822430073","215593"
"66758577201","443905"
"86145832908","356484"
"19606190129","645235"
"95206702463","244486"
"19777300433","985298"
"96742482770","037070"
"77010253404","136490"
"85219888005","800815"
"95468251310","094909"
"66738806868","683672"
"61442318627","317606"
"78324050078","393029"
"51962959333","521552"
"02432504011","371525"
"38033470178","909406"
"07747185952","270662"
"48376501550","073578"
"68163747706","609775"
"90684745100","608853"
"39986944805","312255"
"30552960799","215467"
"41739724070","440156"
"54238927249","614712"
"76243312410","867894"
"02309581500","393882"
"20515662593","875578"
"05439818278","091447"
"54820623095","185211"
"09378934129","587619"
"56440897977","200128"
"96813866630","695137"
"31476098395","079547"
"30834269171","993336"
"35385137910","089551"
"70552477133","921856"
"82953601830","827051"
"55702985095","868708"
"52822422222","004771"
"19581228314","900440"
"67989838630","537040"
"37287071711","887420"
"00145860612","576100"
"15057202570","137639"
"96694034300","982534"
"97374622970","596114"
"81054574405","693437"
"67544789772","174512"
"58068889914","040635"
"75138654187","193201"
"95490510137","248665"
"70922919097","326732"
"43645430121","533614"
"45489480238","785676"
"11659508045","235049"
"34122802750","077129"
"78876385770","619500"
"94299402448","113886"
"71195543360","098726"
"13658090480","206625"
"42155886500","406429"
"99299693900","096679"
"75502545598","425444"
"62849678880","282133"
"63481608071","394968"
"10327584491","872409"
"71465368744","052183"
"41834991510","021641"
"98663581785","814322"
"35822765700","269681"
"03539038841","636792"
"12120687692","048981"
"38712148415","371542"
"60622950428","920287"
"81771263857","975312"
"77826358612","355996"
"35288793514","593692"
"27025344222","885581"
"65901513428","282305"
"95210202887","972416"
"34524289232","579265"
"52616793628","365747"
"16699904515","657713"
"66259465165","925352"
"08855089714","957513"
"72599303222","626361"
"01733275592","465470"
"80119851911","655256"
"77123825900","631438"
"88226666155","361606"
"34415010121","459508"
"34196009174","408679"
"27263222124","059429"
"60375204881","154343"
"24044840954","401617"
"01699796793","250016"
"85435658209","465552"
"90517983184","166607"
"51924131099","913489"
"60894067249","494160"
"99785573850","312078"
"00634550721","768148"
"03974045902","954322"
"03413104179","938694"
"60257914730","775242"
"83689977207","440687"
"54713531537","432437"
"26590332266","193580"
"85275863802","154949"
"63548030483","394313"
"60750719206","830088"
"21928445063","113296"
"54100903731","851217"
"60476983878","759661"
"22530012954","921087"
"56728387668","907723"
"69482026756","085130"
"77244972903","125720"
"32582006530","002774"
"72599129362","081910"
"40185028420","330803"
"26024853300","825546"
"58014331559","531762"
"23349073409","332630"
"88569943059","908315"
"76607434223","106659"
"00394938577","386226"
"05549363801","089515"
"12997763452","137461"
"40758145136","398851"
"45124168625","627223"
"26467413750","587245"
"89505569017","661913"
"69837526513","897769"
"33321591600","568863"
"13626322360","193214"
"20367652382","284491"
"21386752380","399349"
"29720434643","623563"
"23506412957","634753"
"85020588512","076924"
"90093215681","335471"
"08205956758","098503"
"23798618895","084877"
"58066031726","886049"
"86243887596","176580"
"19372853917","910004"
"08545558708","173511"
"65483705203","539131"
"43846864471","207493"
"61299531784","418047"
"63557088715","924104"
"88283318870","675262"
"64824006392","995773"
"14961575240","157889"
"80303881526","502846"
"26935012961","516219"
"65374059637","417377"
"60421562099","061453"
"14461859584","904682"
"82420350677","526722"
"05380215513","934265"
"96826300966","931030"
"97725300740","229183"
"07866510830","705438"
"73266211367","720921"
"16616762513","115483"
"59077714103","226946"
"86296753730","145001"
"86090840947","186864"
"36007615952","685320"
"05620204030","070164"
"56905902900","916645"
"10005731682","623964"
"05148234881","587697"
"48575994140","350409"
"65532346046","194477"
"48710742697","765038"
"45949701682","840532"
"37365101792","763869"
"15676658100","881949"
"49129739209","542120"
"87766335786","114010"
"61825534802","476426"
"21558304592","766604"
"85455619462","501754"
"34571023332","332010"
"22202380833","745272"
"11224365992","473681"
"08169755310","828161"
"54817518367","960788"
"63390052410","601364"
"07827906664","081521"
"36702966628","505187"
"41834673062","158371"
"21836293470","468667"
"28744420625","888024"
"09035850904","852905"
"71858614112","079570"
"91997123770","187576"
"57948244506","546141"
"48900457322","495341"
"87138301391","930931"
"99940666764","855366"
"28002529014","123362"
"92141620937","927806"
"96606897807","341299"
"13760931383","497566"
"22407706005","405317"
"57270458006","167426"
"74606008148","835822"
"86331314474","808035"
"92331805652","997938"
"44003763114","418570"
"54885876672","276846"
"13557453812","043375"
"03502755990","151264"
"23549811390","187901"
"21885739516","770766"
"72888741415","195583"
"35374260200","042193"
"59530574312","354894"
"24632244368","293597"
"97452439813","095821"
"88737138669","390234"
"37879870539","175762"
"81223795403","024008"
"15504908426","503063"
"64863462808","994876"
"90230597866","211673"
"49941283168","623204"
"80363425454","499933"
"08385143750","372712"
"31505404533","751505"
"05724864649","462158"
"60351367454","562795"
"45996103648","504546"
"21008005908","880407"
"83880777837","357313"
"73347965868","818882"
"04376138363","169926"
"47741509756","508778"
"71971617113","349977"
"63961636591","750758"
"85100946326","921869"
"63466625114","629836"
"49970490001","165989"
"44840291977","516443"
"23450033247","742055"
"10100853528","057026"
"92853465454","349902"
"80995223114","368770"
"83508090272","070344"
"88166343835","236057"
"93944574702","443560"
"85835735146","489821"
"52667513983","606621"
"73157466259","115974"
"32756178500","313714"
"90344698408","313599"
"72590224265","194684"
"15931538569","096209"
"98465054770","227450"
"59995195275","379182"
"94752056836","598878"
"21892633108","313268"
"66374601092","333304"
"34683587173","105076"
"63387818769","209406"
"09859097577","342736"
"52762003512","931402"
"57699284178","008630"
"32180829604","612660"
"58576129698","798957"
"42108522794","888723"
"00128453885","741247"
"11823470700","880287"
"51585152048","008936"
"55809122345","658594"
"00817566317","239537"
"59392431775","858702"
"80882151100","069339"
"14909462090","337161"
"11951710134","733049"
"10722026706","836979"
"49045414562","147737"
"35775585712","269761"
"97051135210","277351"
"89264813799","473701"
"12043284045","849910"
"26669817894","372788"
"04900187267","969608"
"98957363394","678837"
"25277177728","450780"
"67546026784","023192"
"68535602135","861890"
"05667662213","805936"
"57147531868","409351"
"37002924222","564184"
"44290968562","708465"
"87386250240","226371"
"25526407101","486783"
"90772450226","436279"
"59871492235","731090"
"20599563311","285879"
"14941103181","745510"
"80427370841","234725"
"82287582355","295728"
"64002715388","032060"
"99504630332","965828"
"21232627143","128910"
"73540707344","994363"
"86239298107","433552"
"44880124770","844298"
"09883447426","894844"
"12959303741","796755"
"65052279116","243744"
"00542041006","421273"
"41702870103","725792"
"68289643063","315942"
"30867897007","978500"
"59286631618","418403"
"69643254500","966754"
"79357665412","773604"
"34839740674","618774"
"53382498804","688603"
"96558726297","257821"
"16159813064","572493"
"83889377580","166898"
"80368770583","444727"
"71473720850","116649"
"19557794496","530479"
"79622085202","826540"
"27080177804","122545"
"51657051293","503982"
"68040454590","401345"
"24627943873","286077"
"09162271113","731315"
"71384428747","519563"
"76588929803","928431"
"86226891904","630986"
"40260467022","958601"
"00055674402","566632"
"07125238203","704436"
"22172222283","532952"
"20470484004","585102"
"98301386070","294825"
"72556572302","710858"
"60571547389","788389"
"85466510432","520207"
"00258636491","820634"
"54509561008","805001"
"63246640319","421629"
"48045214708","978896"
"21613071000","234821"
"96421847960","700110"
"82156256730","463690"
"14782848706","908454"
"34005153453","129446"
"08723363525","086446"
"17785531846","110592"
"17477426197","494545"
"89330033636","230238"
"49496109969","438863"
"99653631454","379719"
"69577800238","816964"
"25480528009","350774"
"23761765223","283271"
"06621124406","834972"
"79180837760","192511"
"31934526100","172123"
"05954069980","866252"
"96965474980","265550"
"44074562138","794070"
"30442836040","139826"
"24441291213","553580"
"79229577260","179476"
"00495620963","420902"
"11083664654","360743"
"33338002840","465568"
"17997839950","650119"
"84111625754","511017"
"28610636291","428102"
"08194074371","543811"
"89756236450","355084"
"99309440791","171798"
"40244259275","534798"
"02537072189","214335"
"29036259800","775975"
"22578892903","434664"
"03032760291","105378"
"35903604706","281728"
"38599562800","719049"
"86782928817","950493"
"11475771029","887665"
"03667623976","474771"
"35278788909","210949"
"83198379016","170244"
"33953207822","057910"
"52078710806","082142"
"42898139092","321808"
"69295201876","264084"
"25963606918","515242"
"97297318531","640556"
"12386896803","157675"
"81574894820","638833"
"27653081444","160391"
"29995155109","436960"
"12183081171","545292"
"64136886020","210492"
"76349102100","813455"
"42829466950","586818"
"44803952701","674541"
"01118575890","728691"
"22516038917","093936"
"03941524844","337249"
"34625234220","767047"
"59455075806","105799"
"69208650928","678520"
"40776954571","273477"
"83437887963","905040"
"47950960825","940569"
"93752567236","455520"
"50550705953","404982"
"71958873403","562916"
"52655533712","135298"
"35527421663","160633"
"47154777931","050376"
"44562506156","181445"
"42126470873","901961"
"93521788407","417394"
"58857553108","067264"
"72155531168","298138"
"22928445323","717513"
"32234314976","973279"
"74327953989","151967"
"69433394194","513495"
"71426205015","344665"
"31676112863","904541"
"04254348185","579916"
"52490714490","629313"
"48868128489","810319"
"48611154347","732540"
"37698307417","870499"
"12814802070","239810"
"99128266390","540689"
"24243876215","110464"
"60529677652","862345"
"87946133464","338222"
"07453447550","527479"
"10258116072","568173"
"81161104380","010530"
"58170872278","125919"
"98000949970","889994"
"29295363574","774266"
"58923774588","367581"
"58550324779","923382"
"91936350602","620872"
"99515223784","649617"
"60995526931","023131"
"50397880456","131562"
"36804038010","234828"
"04534624050","348417"
"44440720404","794404"
"02812895497","099208"
"06863432390","568316"
"92375875540","679028"
"02529839204","604104"
"33078642895","158069"
"46463676373","668646"
"21711266558","760827"
"65410195418","220665"
"27675671392","858988"
"75916851634","749657"
"05126371304","975627"
"12230234358","248195"
"76832338465","809508"
"65398499076","127635"
"71795272112","105258"
"41626126682","930746"
"95600959354","562790"
"84778672321","318133"
"27774310436","880564"
"55291528567","897524"
"10162021801","418871"
"11812701209","124947"
"15172383239","603853"
"39207237598","826280"
"46024923554","680669"
"17025667730","885403"
"20051629496","681569"
"30885808258","832560"
"18797886912","109782"
"54250064620","633415"
"12932891839","343718"
"06316299559","714705"
"73908167671","201080"
"78221014710","833876"
"55088384815","617791"
"35702125649","256664"
"08631652733","329782"
"73579683322","252679"
"71937284077","585672"
"16180152578","677784"
"87795613063","417631"
"96317893306","492073"
"81436243319","830257"
"64910796436","232208"
"43596325927","463464"
"93839957001","001483"
"23289672646","269112"
"37064949229","320559"
"98838907706","081453"
"35272659104","229114"
"66893244002","251234"
"50950119482","032574"
"61780895119","331593"
"20781660300","647508"
"88619510584","001419"
"26584180948","420346"
"86125552136","007280"
"16938716617","722299"
"05425883587","970735"
"81848354932","158062"
"91717485553","758608"
"84550477806","786188"
"04063181154","388045"
"82865397963","161259"
"20148570240","758203"
"75903075991","934568"
"76334342010","870382"
"60945821441","361642"
"46085637500","628768"
"56472024111","041410"
"45996717700","947914"
"05989030460","564255"
"59410924740","178776"
"78745991952","379196"
"52376652928","590534"
"47931420365","049618"
"09501894215","845688"
"07642304331","916554"
"15406750682","711958"
"50635472902","088812"
"64184711642","738408"
"03138678955","405525"
"56790605584","214082"
"70042225868","946414"
"56371637908","358512"
"47407081247","891839"
"29169707464","988848"
"85447696674","810824"
"15675136541","567514"
"82204836958","040179"
"59424342632","375486"
"74745711379","229396"
"43180157348","412913"
"66591560971","921441"
"87942950697","557782"
"43470235708","398820"
"07073084375","385676"
"08330301753","840843"
"30203392353","244979"
"62146528966","502586"
"62940396574","059464"
"77063736574","578090"
"30515946443","132535"
"10645493570","524314"
"28046696536","656335"
"69078617713","914581"
"02842980506","063209"
"75256345648","650207"
"79645211107","656733"
"63690036542","271156"
"89647098375","787127"
"31878008587","648001"
"35878334941","703169"
"08024070804","664912"
"07028669629","702127"
"80457113103","492476"
"16988739564","740271"
"24777623700","218576"
"69162312383","665231"
"60821569279","567700"
"78158093590","866367"
"52625741147","293638"
"79929606700","983143"
"29840108689","913719"
"16607002560","692904"
"47832521228","773190"
"48319448824","915168"
"94662234298","894366"
"02034308409","421045"
"19719439165","370706"
"56502754830","034955"
"32111388971","008169"
"68584896228","624673"
"80867305142","728182"
"16230144760","284310"
"63500632955","715506"
"02588374204","080051"
"22978548541","328491"
"28628326502","803555"
"02390065694","869071"
"69175588773","492146"
"91761456032","026529"
"71251824617","693524"
"25346764585","632068"
"91420077392","262950"
"42633559972","138076"
"25973354709","035671"
"85496575907","941132"
"77320114496","797308"
"60310639565","784745"
"64875326904","979052"
"15830922690","200651"
"85957472298","560976"
"32692715144","461680"
"73894407751","359647"
"91825002150","846424"
"65001876524","619495"
"28000309335","186279"
"36293511409","877449"
"81778549683","870660"
"80994213107","366228"
"81397228989","370755"
"98472307301","948194"
"46259098561","465023"
"97175550367","209716"
"69617164906","298027"
"37859864088","118212"
"55563552314","427558"
"38015300606","484756"
"12488062120","208633"
"66033567676","516324"
"75623728456","235815"
"96006495457","696576"
"54389056140","475366"
"62643255542","620478"
"04207778497","880768"
"67419653003","086919"
"96378198357","050779"
"06618021839","084222"
"85271483908","885366"
"70409003271","363292"
"76536322207","481681"
"73087805203","574475"
"22351409043","447381"
"24367069303","230831"
"82672877440","518106"
"09722582801","147332"
"77647693719","727958"
"11380168295","361424"
"86049497710","704347"
"88945861971","251616"
"59860895023","699949"
"13633302093","847507"
"53197549902","587398"
"79526993853","353592"
"80192606506","858631"
"65895382630","634274"
"54363945150","303235"
"48304884925","678304"
"64995830731","244953"
"40690631880","576479"
"59831352521","856095"
"43721064160","347598"
"69293771985","462034"
"36421618987","449810"
"96621014627","607219"
"71160116768","191149"
"06658525684","079657"
"18273683737","882616"
"11952227267","160520"
"54453155093","345407"
"14646373696","213574"
"72405321270","706282"
"40004763270","219675"
"57886699874","749935"
"47070493894","813100"
"98407430072","924370"
"10560933665","649904"
"76874192604","405861"
"58835006333","389981"
"63688093887","948156"
"65497262716","617514"
"14304083830","613914"
"91014614007","491559"
"71070484300","910751"
"62620336023","323078"
"70545881692","262138"
"85662232091","833836"
"97036841060","647661"
"62359041932","972781"
"71172550999","139933"
"26037144494","924436"
"46253153951","000006"
"66963807604","852737"
"88659964047","324722"
"71199490393","670155"
"98823181690","315763"
"68895172884","375187"
"52784269930","646734"
"36327287204","359130"
"33081741033","925816"
"70924274360","860939"
"40200419625","941714"
"33027624377","728204"
"47338341443","767554"
"22978915633","844552"
"04711254234","106793"
"14299359798","272861"
"10782850715","971769"
"59502430301","932455"
"94437251423","653766"
"09975442790","971021"
"24612628373","428458"
"64654915087","226495"
"66543523352","264125"
"09153848683","436474"
"10813145910","160707"
"04330616777","683371"
"64032134901","056503"
"20339932481","578774"
"48025818748","892459"
"08114929669","587821"
"90794284850","015238"
"96049674442","909098"
"87456226555","585795"
"32709978849","722685"
"53641113857","694718"
"60814603637","412012"
"29262043619","570954"
"72366784813","625943"
"25202228163","616027"
"45885454930","184040"
"61957278579","984648"
"64742515650","297435"
"07604905897","886005"
"17107649450","199820"
"44944991029","378931"
"32038865299","097207"
"44824398274","768195"
"98175662506","580410"
"98756303068","944666"
"41984649876","393884"
"08292528784","740421"
"69835169152","509813"
"44519710391","849020"
"18470482505","822679"
"48638608896","915691"
"88420383856","781924"
"65344261705","013451"
"93152630301","961846"
"19390600790","231735"
"73779162300","746613"
"07975880434","925370"
"46127112893","439264"
"06849209728","872273"
"27717547627","713239"
"47084499920","226635"
"39382812865","320180"
"68229302138","126655"
"37487310515","079376"
"63882095563","364544"
"67127403120","429314"
"90301402590","128109"
"54611947610","133114"
"37977049333","748732"
"09703375669","555065"
"76318734295","332990"
"07561742878","731403"
"31442485680","570928"
"99195465774","430349"
"42305108966","035887"
"87209138935","758040"
"02355884587","948025"
"74944523971","086272"
"61560808136","872905"
"01743091710","822179"
"10913775371","240818"
"22754783377","125727"
"44588586025","169098"
"27122500950","648152"
"79025516947","093406"
"50420671323","099944"
"77919086469","466148"
"49480455005","549830"
"64862116361","845696"
"76254617692","484437"
"01176581112","745085"
"80479876231","641667"
"01188748459","523783"
"77529094670","627938"
"39482083369","741556"
"52846742863","647414"
"31517071143","079727"
"14353992422","773696"
"01173443703","053458"
"49853265346","130232"
"37382719294","822668"
"40917716531","189202"
"59234675002","527668"
"08923807052","004796"
"59405085379","393051"
"35309513078","621180"
"38352154265","877210"
"68990435218","272264"
"65754006209","685015"
"17282132828","623978"
"50342389181","834505"
"13806877130","458442"
"57497301748","702090"
"25647433316","537939"
"74698390389","293077"
"62072893402","331884"
"03714032436","624021"
"00417307470","482627"
"17789833758","622070"
"72503348408","392702"
"31693241102","383854"
"18949547260","570702"
"84797450100","055724"
"87598653933","026904"
"32868408583","754034"
"79461990073","943335"
"83731501880","393238"
"03381741098","638041"
"10187239274","081111"
"61775353214","251355"
"42561631826","500176"
"16072294715","533053"
"13671435003","038112"
"93020982499","063859"
"67957336531","593882"
"55536374818","156766"
"42213281424","995846"
"62440371890","644340"
"58946765178","700458"
"22927714037","344646"
"14251773608","845529"
"62157065660","223998"
"26306446770","994742"
"57126826567","410928"
"65426608954","542850"
"85867343065","159871"
"76713391214","026229"
"85051272690","354944"
"16833632804","062689"
"12619469104","334129"
"51718400403","034889"
"84299170806","309935"
"23872646494","311051"
"51928398820","229146"
"80261859781","089669"
"79483543282","091170"
"81547289589","924287"
"46767404845","445965"
"82456044452","725964"
"05499331073","362394"
"07923330476","819874"
"80868452149","611032"
"84969415749","289262"
"48814763356","935615"
"78616945776","798258"
"19928012903","495744"
"42966295902","978659"
"16867307809","321337"
"07274458205","679734"
"54012787306","994740"
"53664212924","434855"
"73504087226","068666"
"02089373580","170030"
"14084052450","334099"
"73964249505","987866"
"03469581800","047079"
"35116115801","006945"
"28781040210","642517"
"77829786534","589817"
"52383739960","031853"
"39729817081","751824"
"10595354750","470245"
"17512853327","042367"
"09243747800","269437"
"68860394902","865263"
"13931816273","824518"
"99226026289","029676"
"46514712770","221233"
"10640212395","462662"
"92179079877","938622"
"86948523226","917309"
"10531020703","245329"
"23446500839","245825"
"49969961020","865351"
"95250367666","919459"
"08012739003","337414"
"92630672018","830149"
"59337430037","029211"
"37019090320","218795"
"37737116621","720459"
"31492692611","662791"
"96781296124","585254"
"48267167455","693516"
"92299958860","051462"
"41700400584","470650"
"65335750901","271959"
"85141755053","170818"
"54504726254","158615"
"94975034158","723961"
"57956386179","510910"
"52436624291","159365"
"89726135923","387668"
"59917930183","039081"
"32817104765","256117"
"91301623784","308648"
"78997039725","801959"
"47672097733","293909"
"80356360814","675468"
"17879263209","590558"
"68594783493","602002"
"17593226107","548071"
"60280909721","328360"
"26074343438","049168"
"21062557646","979064"
"02268239977","907495"
"72089267194","155490"
"15834888984","755564"
"07812270700","255946"
"76638726145","753532"
"38130235595","828792"
"36156908269","776087"
"21990864457","491640"
"88082605502","656117"
"17936718931","387123"
"19701787528","278830"
"21210946106","857582"
"34896433211","524437"
"66374590384","512185"
"84123096000","658304"
"31877548138","657220"
"18687351259","381332"
"16166671768","179679"
"73365377662","534879"
"93095183836","920277"
"75504761360","434410"
"22811863427","741161"
"53846574210","100364"
"31215804857","228356"
"04826299591","766785"
"42211305393","814722"
"37396566380","908216"
"88689726705","920691"
"74630269304","666092"
"38372158738","048809"
"09274214022","006896"
"77627695520","006633"
"14616710511","158286"
"18423106829","528946"
"90682418005","248466"
"36471415427","761682"
"51199348899","454880"
"84514881619","348590"
"14248417634","599787"
"81936102706","691547"
"55512769537","510370"
"07115100403","602847"
"53033796800","023621"
"69628050559","175470"
"74378900548","254802"
"37703079090","679388"
"54061143875","791166"
"78324978828","125131"
"52092500244","646040"
"95219029657","355274"
"25393431635","830701"
"94084334677","126141"
"14438113512","585457"
"92343455414","885759"
"71571013946","020599"
"71113491647","863424"
"17308216268","208497"
"53006825519","358551"
"36827406865","832289"
"06815489167","674982"
"69319848378","123388"
"95175340352","691397"
"24802289839","384643"
"37571821975","575228"
"87821695947","002635"
"84315080357","608662"
"25530023193","295091"
"24925793950","103560"
"37650103676","527535"
"18448736842","804416"
"48215705219","997542"
"73914436204","702481"
"41317563905","150826"
"58591945018","741315"
"07627886902","318835"
"10147636302","945081"
"94938365928","611561"
"90637858280","460637"
"04237090469","947049"
"21002641411","434372"
"89350731487","989618"
"64534963483","037229"
"77743336905","362088"
"94101492743","277137"
"55307450087","053839"
"26351567866","289132"
"99205978647","846569"
"20382451260","316280"
"39041084681","511569"
"54116420867","398781"
"32623410887","185317"
"77550170525","485509"
"05603281090","728089"
"10611211432","431441"
"38429466860","277232"
"68035994859","583653"
"89145966567","103946"
"73299356623","406617"
"87391557730","181804"
"62758044242","419046"
"27668597484","410650"
"14535897166","699954"
"18115533114","711001"
"35206589330","848229"
"70589897373","907707"
"88033126507","223275"
"74635938867","240041"
"73470481172","776646"
"36462389842","036217"
"83321417022","535109"
"46363764041","916667"
"37237233572","283018"
"12806386136","571542"
"84873564514","066617"
"94582985718","275343"
"48360812543","912819"
"78655245445","543407"
"17186041736","279011"
"08114724005","860827"
"59502165713","997908"
"36035650457","815054"
"61066177597","672068"
"77377370653","903792"
"34353826000","125284"
"21795283297","113092"
"58688867208","630944"
"57307959470","319410"
"00341727261","386927"
"50323617042","318974"
"05265050108","751424"
"20548838917","607674"
"60036930296","180062"
"41424155576","858682"
"22740705808","012301"
"05868091639","146983"
"11240168640","529724"
"03734989698","419621"
"46402999075","820890"
"45253988505","371640"
"29659397330","564103"
"65847621574","663794"
"98821628272","262433"
"58373413073","402262"
"45678079018","018228"
"15652790695","380476"
"63134868628","936214"
"26190938132","615565"
"33634413476","269165"
"52920474650","580627"
"94607549100","131591"
"98158446442","061282"
"83764997931","893384"
"39493776891","769581"
"25951560128","541628"
"13191964622","228637"
"35624951531","099140"
"91399203649","209116"
"66972506409","502431"
"78451876900","792172"
"49260859093","697632"
"56943941437","809736"
"48320528372","610344"
"61947342649","164711"
"99760856212","538942"
"93545020835","666928"
"94791709225","660277"
"43930112604","831624"
"06339791719","346253"
"92920248502","692292"
"95178893646","852074"
"39649475397","350364"
"06510972077","555927"
"46845018170","177996"
"16979136607","684094"
"75783309770","889423"
"08050222608","757323"
"79225552882","333122"
"61723120308","015457"
"35852747572","777837"
"30626659639","513095"
"18075575296","964663"
"54563826600","097055"
"86097738250","793888"
"87285183490","382341"
"85437135360","994757"
"96211574550","974050"
"07162587305","771100"
"75837860100","166177"
"67854307202","413345"
"92828317528","212310"
"19671592465","339850"
"14116563188","280884"
"66301013670","107598"
"47749579842","548990"
"26898754890","269076"
"40139136908","192420"
"28105635356","291331"
"09565253342","940867"
"10163130477","068826"
"52438439971","367596"
"57106802735","808699"
"63850771440","482232"
"11021783307","354075"
"64425175603","758279"
"36657505124","395725"
"30089885473","398584"
"85732809805","343104"
"40839167458","004747"
"78029686072","175746"
"49596815865","194320"
"13863642740","727815"
"32052425802","626558"
"60750166436","577881"
"99745427314","089316"
"56032905284","838423"
"08436220323","470889"
"67070271824","938156"
"68952158326","023803"
"49770678783","123665"
"08544530168","296245"
"35514106829","083339"
"21015122620","034458"
"58397466576","723842"
"53584805520","510909"
"37207541627","117419"
"35091446940","970939"
"50323686010","459639"
"38813861303","698420"
"31093882352","641749"
"78512840900","806095"
"96523362973","602625"
"02235285287","181080"
"02917211172","778314"
"51414707843","672968"
"27905778037","485788"
"80163424934","526434"
"94067515340","354743"
"82462914757","149867"
"63218419948","777875"
"80587628570","746872"
"86877817842","401998"
"57944785782","306220"
"66193466509","853462"
"99989551901","650400"
"92466641160","926702"
"11531342507","897438"
"53929889897","793549"
"74561529500","111528"
"41451663617","214095"
"54831313203","999374"
"80879756500","697157"
"84179765403","284651"
"51006357629","990489"
"40251975614","344827"
"44698234301","569489"
"84024110888","187491"
"18000062682","251397"
"14510826818","506094"
"82509218360","637825"
"15145189290","733482"
"02588914837","803347"
"31232430870","131866"
"85295477134","824037"
"36136973782","306622"
"48083283053","591925"
"07806461183","337673"
"10633743402","643946"
"25877650726","077304"
"00978221320","578850"
"69915702906","119548"
"80070913358","080104"
"08678727055","988718"
"06285489661","786977"
"36925659920","220412"
"45064240694","443311"
"81960128965","195524"
"31196683204","469833"
"88145219566","411522"
"59331365306","572953"
"17484602345","664444"
"80341965170","141240"
"64625318190","349772"
"97740246484","683753"
"22424070903","369837"
"17637814610","019238"
"90218442653","271638"
"37250770888","088482"
"08131964345","926418"
"50769548750","269227"
"96758277500","350529"
"12733299700","328592"
"39732827149","561858"
"40762974311","787706"
"10922689369","139520"
"36984098521","950007"
"47955014910","441391"
"32129410901","894913"
"61428986146","303830"
"53970164893","628030"
"96454591506","630215"
"58186505881","859323"
"55546703423","915060"
"13717268767","823077"
"92006612700","824917"
"85974895967","772472"
"69406178176","378146"
"70176399100","997136"
"36742371803","419664"
"66991451509","331122"
"37395266455","648215"
"55900686302","866621"
"30266189695","153088"
"76306729186","003900"
"94709781451","615133"
"42264319526","943368"
"30782762603","974576"
"72193859787","031566"
"58405745971","446780"
"00415933080","558292"
"58716263510","659003"
"64819202723","457748"
"17277357736","751287"
"70056204612","645609"
"67195902196","435975"
"10900956780","935589"
"85634904439","031233"
"71891449869","247069"
"47025309095","185083"
"97461603035","753420"
"80377541206","408156"
"17102922108","135314"
"78726889218","791804"
"23130278800","256444"
"73426964473","211065"
"37388676511","623762"
"68500247606","783377"
"90472990357","754046"
"31527512223","259048"
"96961795706","018748"
"45127646900","852877"
"41021805831","679448"
"94860447751","208989"
"22893139710","176965"
"20465807968","767910"
"44032538573","280256"
"10785089500","690590"
"70105175412","938752"
"62420029062","325334"
"93984099924","654039"
"15663504419","459776"
"98614450648","154044"
"95206946257","911450"
"23770940580","521223"
"18206883568","433361"
"38339653806","590877"
"00892035692","820928"
"26997363334","951384"
"91882719948","899753"
"46570670018","383088"
"08428054193","858420"
"22811426205","802083"
"97809375016","274085"
"04063394301","778476"
"37956514509","198647"
"55058821885","217176"
"01772154377","491896"
"54628791562","196507"
"14700590530","240542"
"89320648140","677438"
"69963060005","444342"
"86864519007","528487"
"14416539452","791766"
"50677290403","447487"
"63219044573","237176"
"41743689535","498579"
"96201883908","852303"
"47560224300","200109"
"05315109720","389168"
"71041722460","204060"
"43091980235","704281"
"88486939895","061037"
"56020939073","257565"
"66361775607","256610"
"87159581083","327131"
"32943081833","082952"
"86807701241","374827"
"34725219967","415752"
"02817321758","896379"
"91919223134","360026"
"71993466975","146389"
"94691673920","947815"
"94512859381","190656"
"74292015988","396630"
"49175780194","593560"
"05997233600","193952"
"92733783823","326047"
"45007014516","030145"
"76991187313","334202"
"13104246084","690580"
"24872879856","323596"
"65591445772","763966"
"40776941240","980565"
"81656476010","496720"
"06710252361","724892"
"12373633906","882094"
"68468722723","647746"
"71627134247","478814"
"02888242613","957344"
"96239426482","359247"
"71546109056","191644"
"99370998462","103749"
"47559505546","138199"
"88776252876","031532"
"04735128824","557104"
"33997071420","592661"
"80930851226","742596"
"89620308700","802768"
"61333988176","917797"
"33773198833","893204"
"50823540944","459957"
"85872142099","692599"
"93760287166","664465"
"71769096019","296489"
"79843879740","715100"
"28729197597","089007"
"53599775907","082051"
"81299778690","790951"
"94836558620","795722"
"00796620563","850511"
"55480691287","888467"
"00798457465","829779"
"66219496850","003381"
"90645337250","040252"
"38540165309","551918"
"08628769820","131813"
"77095840717","340750"
